text,label,binary_rate_change_result
아니 연예인을 왜 빠노? 걔가 니 존재를 알 것 같아? 죤나 빠순이련 불쌍하다 니 인생이 에휴,1,1.0
진짜 그건 너무 끔찍한데?,1,0.0
쓰레기에 치즈 입혀서 더 느글거린다,1,1.0
전부 해외 출국 금지시키고 지들끼리 죽게 만들어야 해,1,1.0
"내근직 차지하려고 암투 벌이랴, 사건 터지면 빨리 튀랴 얼마나 힘들겠어요 ㅋㅋㅋ",1,1.0
아이스크림? 초코과자 아니고?,0,0.0
너 얼굴은 맨홀뚜껑같이 생겼어,1,1.0
설거지하고 빨래 개키면 돼,0,0.0
여자는 결혼하기 전에 처녀 검사 받아야 돼,1,1.0
방송 타면 cf 하나 찍을 수도 있고,0,0.0
요즘 에이즈 환자가 급증하고 있대,0,0.0
이게 다 상술이야 교수님들 돈벌라고 발악하는거,1,1.0
어디 먹을 게 없어서 양키놈들 먹는 걸 먹냐,1,1.0
어차피 저에겐 죽은 분들이세요.,1,1.0
내 어머니를 모함한 네 세치 혀를 낫으로 베어내 잘근잘근 씹어먹어도 시원치가 않다,1,1.0
초본에 낙태이력까지 나오게 해야한다니까,0,1.0
으 어쩐지 여기 소 똥 냄새 나더라,1,1.0
너 오빠 없고 외동이잖아!,0,0.0
사진 봐 봐 어때 얘?,0,0.0
한국 여자들 진짜 너무 불쌍하다.,0,0.0
넵 알겠습니다 열심히 하겠습니다 충성,0,0.0
개가 사람을 물었는데 안락사를 반대한다고?,0,0.0
받는건 당연하고 주는건 힘든련들,1,1.0
저건 학대인데 따라하는 사람이 설마 있으려고,0,0.0
저 선배는 나이 부심 심하지 않냐?,1,0.0
비하가 아니라 진짜 지능이 동급임.,1,1.0
저런 애들은 교화로 안되는 유전자임,0,1.0
나 요새 웹소설 봐,0,0.0
"네 엄마가 만들은 건데, 왜?",0,0.0
너는 누구편이야?,0,0.0
우리 계속 같이 일 해야하잖아요?,0,0.0
엄마 나 이거 못 찾겠는데,0,0.0
왜 또 그련이 꼬시려고 들러붙어? 그련은 그 버릇 아직도 못 고쳤나 보네 상련이,1,1.0
진짜 여드름 빽빽해서 토쏠림...,1,1.0
"샛기, 애잔하네.",0,1.0
#@인간및인간집단.인물.방송인.여성#가 삼각김밥을 정말 자주 먹을 수도 있지,0,0.0
ㅇㅈ 다케시마는 무슨,0,0.0
내가 다 부끄럽다.,0,0.0
무지성 억까 불편충들이 꼭 갑분싸 만들더라,1,1.0
집에서 밥할 시간애 왜 길에 있는거야,1,0.0
컴퓨터좀 그만해.,0,0.0
남자가 거기를 함부로 놀리고 다니니까 그 사단이 나는거지,1,1.0
웹툰 밸런스 무너져서 이제 못 보겠군,0,0.0
개돼지도 너보단 천천히 먹겠다.,1,1.0
카드 안되는 식당도 있네,0,0.0
이 사람 이거 변명하다가 꼬인 거 맞죠?,0,0.0
그거 하는 사람들 다 정신병ㅈr인게 분명함,1,1.0
방구석 일베충이 열등감에 못 이겨 다는 악플 같은 것도 기사라고 쓰고 그러네,1,1.0
그냥 건물 무너지면 좋겠다,1,1.0
응 솔킬 아니죠? 개웃기네 이련 나중에 리플 보고 쳐 aㅏ갈이 여세요~,1,1.0
바본가 진짜 ㅋㅋ아예 사지를 말아야지 ㅋㅋㅋ,0,1.0
아따~ 내가 못사니 다들 못살아야덴당께,1,1.0
눈빛만 흘려도 넘어갈 놈들 쌨지. ㅋㅋ,1,1.0
그런데는 할매들 이나 가는 곳이잖아,1,1.0
관심종자들 요즘 취미가 우울증 타령임,1,1.0
하늘이 벌줬다 썩을놈,1,1.0
아빠는 정치인 때려치우고 아들 교육이나 신경 써야겠네,1,1.0
요즘이 어느 시댄데 그러냐?,0,0.0
애들은 전생에 뭔 죄를 졌길래 거지부모 밑에서 구걸부터 배우노,1,1.0
"거기서 그치면 다행인게, 애 생기면 쌩까는 싸튀충도 있는데",1,1.0
혈세가 괜히 혈세가 아니야,1,0.0
정말 한심하더라.,0,1.0
진짜 분장이긴 하지만 머리 덥수룩 하고 좀 덜 꾸미니까 걍 일반인이랑 별 반 다를꺼 없더라,1,1.0
이자식 말 본새 보소?,1,0.0
"이거 사재기로 일등한 거 아니면 내 귀자르고, 손목 자른다.",1,1.0
좋은 의미인거지?,0,0.0
딱 찐따인 거 티 나고 아주 잘 어울리네,1,1.0
이미 사람을 죽인게 인간이길 포기한건데,0,0.0
맞아 나도 들어봤어 여자친구 있던 말던 그냥 간다던데?,0,0.0
넌 어떻게 술만 처먹으면 그렇게 정신이상 똥개가 되냐?,1,1.0
역시 여자는 찍어누르는 맛이지,1,1.0
그렇게 생각하는 것이 바로 혐오스러운 차별의식이에요.,0,0.0
운동권 쓰레기들이 잡은 정권에서 뭘 기대하냐?,1,1.0
어쨌든 불법 성매매해서 계속 돈 보내고 보내다가 3000만원 털린 거 본인 잘못 맞음 ^^,0,1.0
실제로 이런말을 하긴함?,0,0.0
휴우 니 팔자려니 하고 살아,0,1.0
#@인간및인간집단.인물.방송인.남성#는 애도 다 컸는데 저러고 살고싶냐?,1,1.0
#@#인들은 바퀴벌레랑 유전자가 똑같을 거야,1,1.0
뚫린 입이라고 못하는 말이 없네.,1,1.0
"맞아, 그럴거면 결혼을 하지 말던가. 난 진짜 칼로 생식기 자를거야",1,1.0
야 주선자 어딨냐 나 오함마 들었다 딱 대,1,1.0
말 못하게 입을 썰어버리고 싶어,1,1.0
저분이 우리나라의 얼굴입니다,1,0.0
저런 애들은 사회에서 격리 좀 시켜라 아빠 아니었음 감빵에서 썩을 인간이었음,1,1.0
저런 놈은 사포로 갈아야 해,1,1.0
너 그렇게 경제관념 없이 살 거야?,0,1.0
쟤는 왜 나오냐,0,0.0
네 저게 바로 더불어 터진당 비례대표 클라스입니다.,1,1.0
내가 빨강 할게,0,0.0
상상하니까 위험하긴 할 듯,0,0.0
음... 그런가?,0,0.0
한녀들 허벅지 양 사이드 통살 들러 붙어서 땀차고 통풍 안 될 듯,1,1.0
피가 쏟아져 나왔던 건 무섭고 징그러운 갑지 ㅋㅋ 지 거 넣는 것인 줄로만 알다가,1,1.0
아 진짜? 가격은 더럽게 비싸지 않아?,1,1.0
일본 통일 엔딩이 왜 워스트냐 베스트 아님?,0,0.0
돈독이 처오른게 분명해..,1,1.0
"저기 여행 한번 꼭 가보고 싶었는데, 다들 위험하다고 말리네",0,0.0
중동계 계집들이 예쁘고 쭉빵하다던데,1,1.0
와 진짜 한국인보다 키 작은 애들은 정관 수술 해야지 어딜 애를 낳으려고,1,1.0
물러날 때를 알아주면 좋겠어,0,0.0
억지로 김밥 먹이다가 사람을 죽게하다니 장애인에게 너무나 가혹한 세상이다,0,0.0
"연예인들은 뭐만 하면 노래, 연기로 갚겠대 ㅋㅋㅋ",0,0.0
에휴 개빠들은 권리만 주장하고 의무를 다하지 않아서 문제야.,1,1.0
좌빨 왜구 더불어 성폭력당 박멸해야 한다.,1,1.0
그래서 여자 말이면 쩔쩔매고 어쩔 줄 모르지,1,1.0
운동하는 애들 다 엉덩이 가벼움,1,1.0
저거 진짜 더럽게 맛없음 절대 사먹지마라,0,1.0
무슨 지가 선비인 줄 아나봐 ㅋㅋ,1,1.0
그냥 헤어져 버리고 나한테 와,0,0.0
머리에 피도 안마른 어린게 뭘 안다고 어른 하는 일에 이래라 저래라야 시건방지게?,1,1.0
부모님 등골 좀 빼먹지 마,1,0.0
걔네는 #@인간및인간집단.조직및단체.정당# 지지자가 아니라 #@인간및인간집단.조직및단체.정당# 지지자라고 봐도 무방함,1,1.0
댓글 조작러 ㅉㅉ,1,1.0
너도 이제 그만 현실을 보고 집에서 나와,0,0.0
아랫도리가 급하면 집창촌이나 가서 해결해요.,1,1.0
입술 꼬매버리기 전에 조용히해라,1,1.0
에펠탑도 보고 빵도 먹고~,0,0.0
#@인간및인간집단.인물.체육인.여성#선수 결혼했었던 거 알았어??,0,0.0
마트 들어오면서 했는데 왜 여기에서도 하래?,0,0.0
난 요새 7번에서 하는 드라마 보는데 재밌더라,0,0.0
#@#쪽은 요즘 침수되고 난리났더라,0,0.0
늙어서 쓸모 없고 밥만 축내는 남편 어떻게 할까요?,1,1.0
으 전라도 느낌그대로나누 안사먹어요,1,1.0
페미 코인 타는 남자들은 다 거세를 시켜버려야 해.,1,1.0
거지 같은 유교 관습 버리고 화장이 답이야,1,1.0
명문대생이라는 것들은 왜 이렇게 재수가 없지?,1,1.0
ㅋㅋㅋ 발정나서 한 번 해보려고 하다가 당하는거지,1,1.0
이런 사회악들은 그냥 좀 싹다 죽어버렸음 좋겠다,1,1.0
네가 간병을 해봐.,1,0.0
넌 나이가 몇 살이냐?,0,0.0
너 같은걸 상대하는 내 시간이 아깝,1,1.0
"국민을 개만도 못한 취급하는데, 뭘 잘해.",1,1.0
그래봤자 니들 순결도 중국인한테 뺏김 ㅋㅋㅋ,1,1.0
지금 일본에 지진 났다더라.,0,0.0
#@인간및인간집단.인물.정치인.여성# 지지자들 #@인간및인간집단.인물.정치인.여성# 죽을 때 같이 순장돼서 묻히든지 하면 되겠네.,1,1.0
운동선수들이 그렇게 더럽게 논다는데,1,1.0
가스라이팅이 뭔지는 알아?,0,0.0
저번에 들어보니 그 사람은 자기 신념이 무지 강해보였어.,0,0.0
그런 남자랑 빨리 헤어지는 게 좋아.,0,0.0
너 그건 선넘는 말인거 몰라?,0,0.0
니 얼굴 #@인간및인간집단.인물.방송인.여성#,1,1.0
틀딱 쉰내 때문에 숨 참고 살아야 해,1,1.0
난 오라버니가 이해 안돼.,0,0.0
내친김에 뒤에도 개통할까 고민중,1,1.0
사내놈이 계집아이 같이 생겼네,1,1.0
응 니면상 씨엘하고 똑닮,1,1.0
파오후가 건강관리 해봤자야,1,1.0
이렇게 슬쩍 나오는 거 진짜 보기 싫다 ㅋㅋㅋ 양심 없냐?,1,1.0
저게 종교냐 ?,0,0.0
아~ 똥남아애들 피부색 봐라 ㅋㅋ 멀리서도 티나네,1,1.0
아니 계약서 내용이 마음에 안들어서 싸인 안했어,0,0.0
진짜 신세계다 신세계.,0,0.0
시간 늦었다고  눈치주기야. 밥 얻어먹고 살기 고단하네.,1,1.0
그렇게 머리가 안돌아가서 무슨 일을해요. 하루빨리 그만두시는게 좋을거 같아요,1,1.0
민폐도 그런 민폐가없지 ㅉㅉ 거지년들,0,1.0
아니락 했지 않나? 아무리 미틴나라 라도 그런 짓을 하겠냐? 니 어디 좀 모자람?,1,1.0
내가 백신을 대체 왜 맞아야 하는지 모르겠음.,0,0.0
자기 혐오 발언이니?,1,0.0
느그 가족들이나 맞춰라,0,1.0
자체적으로 금연구역 지정하는 경우도 있어,0,0.0
무너진 학교 기강을 바로세우려면 무조건 체벌이 답이다.,1,1.0
막내는 개성 있게 생겼다,0,0.0
능지 떨어지는 하타취들이 죄 기레기로 진화하나 봄,1,1.0
난 요새 이 라디오가 재밌더라,0,0.0
그 기레기도 동성애자처럼 정신병이 있나 봐 ㅋㅋㅋ,1,1.0
무슨 과학?,0,0.0
티어 정리도 안 된 무지성 저능아 집단이네.,1,1.0
야동에서 그런 짓을 해? 남약먹여서 의식불명만드는 게 꼴리나?,1,1.0
이 정도면 감독 저능아 아님? 원작에 대한 이해도가 이렇게 딸릴 줄이야.,1,1.0
걔는 오징어게임 가면 첨보는 여자랑 화장실에서 읍 ㅈㄴ뜰듯,1,1.0
시골에서 아저씨가 아무 버섯이나 괜찮다고 주더라,0,0.0
훔쳐먹다니 무슨 말이야?,0,0.0
위생관념 빻은 못 배운 애들이나 그렇게 먹는 거지.,1,1.0
그런데 짜잔 저걸 선택했죠?,0,0.0
맞아 그래서 아줌마 매너좀 지키세요 이러고 차단 박아버림,1,1.0
근데 그 #@인간및인간집단.인물.방송인.여성#라는 애도 약간 나사빠진 챙냔처럼 굴더라 왜 왕따 당하는지는 알 꺼 같은 느낌,1,1.0
씨에 발이 달려 도망감 ㅎㅎ,1,1.0
한남들이 머가리가 좀 딸리긴 하죠,1,1.0
걍 여권 취소 시키고 한국에서 평생 돌 맞으면서 살라고 해라,1,1.0
왜 뭔 일이야,0,0.0
아 앞에 오토바이 엔진소리 개시끄럽다,0,0.0
돈 주면 할 수 있지.,1,1.0
"그러니까, 요즘 아이돌들 인성 고치려면 조폭 불러서 참교육 좀 해야 함.",1,1.0
특히 와꾸 썩은 한남들이 많아서 진짜 별로야,1,1.0
우주 최고 뻔뻔상을 윤의원께 드리겠어요.,1,1.0
그냥 여기는 끼리끼리 모이는 곳인 게 너 보니까 확 와닿네 나는,1,1.0
얼른 고혈압으로 뒤지셨으면 좋겠다,1,1.0
안그래도 스트레스 만땅인데 예능까지 스트레스 받으며 보고 싶지 않다.,0,0.0
미칑련 니가 잘못했네 ㅋㅋ 맘도 없으면서 왜 연락을 받아줌? 죤나 글레련도 아니고;,1,1.0
사귀는건 아니지만 고맙게 생각하고 있어.,0,0.0
당연하지 ㅋㅋ 남자로 태어났으면 어른되기전에 한번쯤은 해봐야지,0,1.0
에휴 청각도 장애인련이라서 말 오지게 안 들어요;;,1,1.0
성매매하는 남자들 아랫도리 도려내고 치료 안해서 과다출혈로 죽게 해야 된다.,1,1.0
술은 마셨지만 음주운전 안했다는 말이랑 같은 수준 ㅋㅋ,1,1.0
넌 담배 언제부터 폈어?,0,0.0
그냥 계속 짜져 살면 안 돼?,1,1.0
그래놓고 닌 한국살잖아 브라질로 꺼지든지,1,1.0
그러는 넌 도시촌뜨기가 잘난 것도 없으면서 나한테 뭐라고 하네?,1,1.0
능력없고 머리가 모자라니 저렇게라도 살아남아야지,1,1.0
근데 쟨 너무 무식해서 실패함ㅋㅋㅋ,1,1.0
아이돌들 왜 자꾸 다리 사이에 손 넣는 춤 추지,0,0.0
뭔 뜻인지나 알고 경악하는거냐 ?,1,0.0
난 캬라멜 아끼아또 마실래,0,0.0
니샠히 멍 웃기네 볍신 아마 그런 책 나오면 너는 표지 다 뜯어질 때까지 볼 듯,1,1.0
아니 내일 딜도로 시도해 보려고,1,1.0
남사친 이번에 결혼하는 여자애 별로라서 말리고싶어,0,0.0
쌤은 기간제 교사 주제에 왜 이렇게 깝쳐요?,1,1.0
여기 #@# 마켓임? 그럼 개 구린데,1,1.0
당신같은 국짐당 지지자들이 발목잡아서 그렇지요^^,1,1.0
너도 기레기 되고 싶냐?ㅋㅋ,1,1.0
그거 마빡에서 축구해도 될 정도로 넓어서 그러겠지ㅋㅋ,1,1.0
질질짜는거 역겹고 토악질난다,1,1.0
남자들은 뇌가 작아서 저러면 자기가 되게 멋진줄 알더라,1,1.0
굳이 누가 저런 걸 의뢰해서 사는 지 궁금하네,0,1.0
#@인간및인간집단.인물.정치인.남성# 지지율 40%네 ㄹㅇ 높다,0,0.0
"응, 체대상이라 내 스타일이야",0,0.0
농구도 지 아버지가 빽 쓴 거겠지 판단이 안되냐?,1,1.0
밤마다 오지게 해서 다 헐었겠네.,1,1.0
생각 있으면 저러고 살겠냐.,1,1.0
코 풀고 변기에 버리는 화장지 같은 게 까불긴,1,1.0
회사에 월급날 되면 내가 번돈인데 내 돈이 아니라는 유부 병딱들 많음,1,1.0
차주로써 개 빡치는 상황이긴하지만 별수없이 수리하고 타는수밖에 없는가,1,0.0
뭐든 많이 먹음 좋은게 없지,0,0.0
어릴 때 공부 안 하고 몸 팔았냐?,1,1.0
쪽팔리거나 후회되는 행동들은 사람이라면 다들 어느정도는 떠올림,0,0.0
경제적으로는 그때가 더 희망이 있었음,0,0.0
생각할수록 진짜 치여 뒤졌으면 좋겠네,1,1.0
아 ㄹㅇㅋㅋ 내가지금 그러고있는데..,0,0.0
글쎄 쓰레기를 우리집 문앞에 몰래 놓고 가다가 나한테 걸렸지,0,0.0
동서양 안 가리고 꼭 지능 낮고 멍청한 애들이 숫자에 집착한다,1,1.0
야 옆학교 교수가 제자보고 언젠가 너랑 자게될 거 같은데 오늘 날잡자 했데,1,1.0
정공이나 여자나 거기서 거기진 하지ㅋㅋ,1,1.0
요즘 사회가 개인주의적이어서 더 그런거같다.,0,0.0
그러니까 저딴 여자들이 여성인권 더 악화시키는 적폐 라니깐,1,1.0
야 이거 유통기한이 지난걸 팔아먹고 있네,0,1.0
내 경험 상 멸치보단 돼지가 예쁜 여자를 잘 만나고 다님.,1,1.0
나 쌍수할까?,0,0.0
#@인간및인간집단.인물.정치인.남성#이 죽인거지머.,1,1.0
모든 사람들이 다 부자일 순 없는거임,0,0.0
#@#에 와서 일하는 후진국 사람들은 감사하면서 살아야 되는거 아니냐,0,1.0
중국이 인구가 많아서 그렇지 다 그런거아님,0,0.0
우리 부모님은 대체 나한테 뭘 해줬냐,1,0.0
똥내 나는 틀딱들은 알아서 자살하라고,1,1.0
야 니 달리는 꼴이 70 먹은 조랑말 같다,1,1.0
그거 알고 보니 여자인 척하는 넷카마였데 ㅋㅋㅋ,0,1.0
곧 좌표 찍힐 게시물입니다.,0,0.0
그러다가 신고당하면 어쩌려고?,0,0.0
그런 점에서는 인정 ㅋㅋㅋ,1,1.0
현실은 모태솔로일 듯,0,0.0
다른 가수들도 글도 많은데 왜 우리한테만 이러냐고,0,0.0
나 강아지 분양 받았어~,0,0.0
그러게 진짜 앞으론 안 빌려 주려고.. 200만원 빌려줬어 하 너무 급하다해서 빌려줬더니 안 갚아,0,0.0
#@인간및인간집단.조직및단체.언론기관#자체가 뇌손상인데 저 따위 기사쓰는 돌머저리들,1,1.0
이번에 개봉한 그 영화 봤어?,0,0.0
저 놈 젓꼭지에 빨래집게도 꽂아 뒀음 완전 변태,1,1.0
바람을 피워도 뒤처리가 깔끔해야지.,0,0.0
웃으면 개구기 낀거마냥 잇몸이 나와서 징그러워,1,1.0
근데 오늘은 해장국 말고 다른게 먹고 싶어서..^^;,0,0.0
아직도 안에 애가 있나봐 ㅋㅋㅋ,0,1.0
이따가 슈퍼갈래?,0,0.0
시간은 없는데 할일은 쏟아지고 정신이 하나도 없네,0,0.0
얌전하게 생겨서 의외다.,0,0.0
애들 우는 소리 진짜 듣기 싫어.,0,1.0
음식을 하수구에서 만드네 ㅋㅋㅋㅋ,1,1.0
그런다고 하얘지겠냐,1,0.0
와이프가 저녁으로 라면 끓여줬다,0,0.0
이번에는 꼭 살빼서 수영복 입어야지!,0,0.0
머래 브라 다떠서 비어있는 아스팔트구만,1,1.0
너같은 노답드립 치는 역겨운 것 보단 낫다,1,1.0
저 드라마 작가 딱 봐도 페미네ㅋㅋ,1,1.0
여기 여자 화장실인데요?,0,0.0
무슨 일인데?,0,0.0
너 억울한건 잘 알겠는데 너 평소 행실이 거지같은건 사실이야,1,1.0
옷이 문제가 아니고 니 얼굴이 음경같이 생긴게 문제일듯해,1,1.0
그런 부모 없는 님은 다이하고 환생하세요,1,1.0
말투부터 ㅈㄴ 쎄하다 했음,1,1.0
살아보니 인생은 부모빨 수저빨이 아주 크더라,1,1.0
pt받아도 너같은 쓰레기한텐 안받을거니까 걱정하지마,1,1.0
아까 걔 지나간거 맞지?,0,0.0
이번 한번만 봐줘. 정말 어쩔수 없었어,0,0.0
오늘 공원 가려고 했는데 안 가야겠다.,0,0.0
누가 아이돌 노래 듣냐 ㅋㅋㅋㅋ,0,1.0
너 그 기사에 달린 댓글 봤어?,0,0.0
아니 누가 망상한 거 얘기하랬어,1,0.0
한녀는 하나같이 정신병 걸린 자들이다,0,1.0
인성터진 금수저 냔들 개부럽다 짜증나. 전생에 뭐하면 그렇게 태어남? 하나님 응꼬라도 촵촵 해줬나?,1,1.0
