text,real_label,wrong_label
걍 길거리에 묶어 놓고 죽을 때까지 돌이나 맞았으면,4,1.0
"나도 내 아내 사랑은 하지만, 여자들 사이에는 그냥 전쟁 자체에 대한 이해가 없어",1,0.0
금전으로 만렙 찍으니까 권력욕이 나나?,0,1.0
네 가슴에 내 얼굴 묻었다가 다시 나왔다 하는 것이지롱,6,0.0
입 다물어라 뚫린입 꿰메버리기전에,3,1.0
진짜 매너라고는 1도 없는 놈들,0,1.0
군대에서 일주일만 뺑이 굴러봐도 회사 정신노동보다 육체노동이 쉽다는 걸 알텐데 말이야,1,0.0
뭐했다고 벌써 퇴근을 하냐 너는?,1,0.0
그 사람 테레비 나와서 잘난 척 하는 거 너무 보기 싫어,0,1.0
걸ㄹH 마인드 어디 안가네 ㅋㅋ,6,1.0
아 그니까. 최소 노출증 말기,3,1.0
근데 보통은 엄마가 아니라 누나 아니면 사촌동생 인거아니야 ? 니 시선이 이상한거같은데 집 밖을 좀 많이 나가봐;;,1,0.0
저딴 게 왜 영화화까지 되냐,0,1.0
35미만이면 주절먹이지,6,0.0
슈밤 남들은 인생 두 번 사냐.,7,0.0
애초에 살 집 한 채 구하는데 대출을 막아버린 정부가 잘못한거지,1,0.0
보나마나 쟤는 돼지에 안경 도수 겁나 높은 거 썼을 듯,2,1.0
저 안에서 지들끼리 입 꾹 닫고 얼마나 많은 비리를 저질렀을까?,0,1.0
에이 주장은 #@인간및인간집단.인물.인물_무정보.남성#가 해야지,2,0.0
그냥 베이징 한가운데 운석 떨어져서 다 전멸했으면 좋겠다.,4,1.0
강의 날로 먹는 함량미달 교수들 진짜 많다.,0,1.0
조공왕 이스라엘한테 어차피 밀렸누,0,1.0
저사람 와이프는 무슨 죄야,2,0.0
그냥 전생에 죄가 많았나보다 하고 살면 되잖아 다들,1,0.0
니거들은 하나같이 별로야~,2,1.0
인도랑 붙으면 누가 이길까? ㅋ,1,0.0
혜택은 혜택만큼 다 받고 이제 와서는 혜택도 없이 오라고 그러네 ㄷㄷ;;,2,0.0
"촛불 들어서 여기까지 왔는데, #@인간및인간집단.인물.정치인.남성#이 죽으라면 죽어야지 별 수 있냐.",0,1.0
그럼 이제 너는 우유는 안사도 되겠네,1,0.0
뒤통수 때리기가 특기시잖아요.,0,1.0
#@# 놈들이 신사의 나라는 무슨,0,1.0
헐….진심 체할거 같아,3,0.0
이태원 모텔 샤워기 쓰지 말래 게이들 많아서 ㅋㅋ,1,0.0
c1발 그러면 처먹지를 말던가 졷같은 놈아,7,0.0
똥남아래 ㅋㅋ,2,0.0
ㄹㅇㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어이없음 .......,1,0.0
쟤는 도대체 뭐가 문제라서 저렇게 맨날 혼나는거래?,1,0.0
당연히 다르지. 이쁜여자는 보석이다. 이쁘면 뭐든 달콤함,6,0.0
화장실에서 하다가 헷갈려서 똥나오면 어쩌려고 ㅋㅋ,6,0.0
유치원 다니는 개들은 동뭉이로 패서 개고기로 먹어 버려야 함.,4,1.0
ㅋㅋㅋ 여자친구도 하고싶은 생각이 있으니 1박2일 가자 하겠지,6,0.0
그럴줄 알았으면 나도 몇몇 죽였지,1,0.0
쟤는 시골에서 와서 그런가? 어딘가 촌스러움,2,1.0
니인생 아니잖아 남이사 혼전임신을 해서 결혼을 하든 말든 뭔상관임?,0,1.0
어디 부끄러운줄 모르네 요즘은,0,1.0
손님련들 마감시간 돼도 안 나간다 쥬럴하는 련들 보면 줄라 목 찢고 싶음,0,1.0
가만 보면 #@인간및인간집단.인물.범죄자.남성#이 뭐 그렇게 큰 잘못인가 싶다,5,0.0
완전 스토커 사생팬 수준이었으니 내가 여자라도 무서웠을거야.,0,1.0
벅지랑 엉덩이 쪽이 탱탱한 여자들이 좋음 강제 조루행,6,0.0
#@# 보면 ㄹㅇ 토나올거 같애,0,1.0
니 나이에 체력걱정하면 어른들은 체력이 남아돌아서 출퇴근하냐,0,1.0
"야, 너가 아까 찍은 셀카 보니까 너무 못 찍었더라.",1,0.0
애가 도둑질을 했으면 싹싹 빌어도 모자랄 판에,1,0.0
뭐가 어때서 그냥 잠만 잤는데,6,0.0
이러니까 헬조선 헬조선 거리지.,3,1.0
얼마나 공감 능력이 떨어지면 그런 짓들을 할까,0,1.0
진심인데 너나 성별갈등 조장하지마,1,0.0
너 섹파있냐? 요즘은 기본이라던데,6,0.0
진짜 내 눈이 보기 힘드니까 좀 참아줘,1,0.0
니들이 먹는 닭과 돼지는 움직이지도 못하는 곳에 가두고 키움,1,0.0
내가 그 정도 위치였으면 뷰지 20명 데려다 놓고 매일 돌려 먹었을 듯,6,0.0
지금 당장 더 부풀게 만들어 줄 수 있는데 ㅋㅋ,6,0.0
맞아. 어딜가나 꼭 그런놈들이 하나씩은 있어,3,1.0
저 티비 화면에 나오는 모든 게 촌스럽다.,0,1.0
저 수준으로 무대올라온건가?,0,1.0
건강 생각하면 니 그 담배랑 술이나 좀 끊어라,0,1.0
이런 사건에 댓글 달면서 웃음이 나오는건 뭔 심리일까?,1,0.0
근데 넌 왜 모쏠이야?,1,0.0
야리까지 말고 한판 붙자,4,0.0
"맞아 솔직히 여자들은 화장하는데, 최소한의 예의 아님?",1,0.0
일본 여자 따먹어봤는데 개쩔더라,6,0.0
버츄얼 스트리머들 보면 와꾸 못생겨서 얼공 안하는거 실화냐 ?,0,1.0
내가 지잡대 가면 안되는 이유를 한방에 정리해준다 ㅋㅋ,0,1.0
사람 머리한테 하는 말 뽄새봐라... 예의라곤 없네,0,1.0
지방은 아무 것도 없잖아 ㅋㅋㅋ,2,0.0
그 겨털을 한올 한올 다 쥐어뜯어버리고 싶어,4,1.0
차라리 폭우가 내렸어야 배가 안아팠을텐데...........,1,0.0
회사원들 30년 근속해도 경차 하나 못 받는데 확실히 외모로 돈 버는 일이 쉽긴 쉬워.,1,0.0
으 진짜 더럽게 머리 떡져서 그게 뭐야.,0,1.0
집에서 #@# 하는 #@#들 진짜 너무 역겨운거같아,0,1.0
저 상황에서 여자가 거부의사를 표현한 거라고 생각할 남자가 몇이나 있어?,1,0.0
백신이 있어야 맞지 백신줍쇼 문구걸,0,1.0
그럼 안 보면 되는건데 왜 굳이 바득바득 보려고 해?,1,0.0
나는 미리 하지 말라고 지금 말했으니까 너는 하면 안돼^^,1,0.0
즈그 아들이랑 결혼했다는 이유로 남의 집 딸이 노비생활하네,0,1.0
미성년자 성매매 혐의로 두들겨 팬 다음 합의금 받아내야지ㅋㅋ,0,1.0
무식하면 그냥 입을 열지마,0,1.0
니 엄마 억장 와르르겠다,0,1.0
요즘 명품을 왜 다 구리냐?,0,1.0
ㅋㅋㅋ 어차피 그래도 걔가 너보다 훨 잘 사니까 신경 끄고 너나 잘해라,0,1.0
그럼 그렇지. 날 생각해줄 턱이 있나,2,1.0
캣맘충 진짜 싫다... 데려다 키울 거 아니면 자연의 섭리에 좀 맡겨,3,1.0
그러니까 괜히 이상한 여자랑 사귀어서 이미지만 나빠졌네,3,1.0
뭐 이런 남자가 다 있어?,1,0.0
이노무 미모때미 진짜 피고시럽네 이쁜건 알아가지고들,3,1.0
현실은 더 심각할 텐데...,1,0.0
중국때문에 전세계가 코로나인데 그런 나라가 무슨 올림픽?,3,0.0
어디 가서 무시당하고 여기 와서 저러는지 모르겠다니까.,0,1.0
저 사람 출소하면 내가 팔다리 묵어서 한강에 던져버린다.,4,1.0
야! 너 한번만 더 키 작다고 놀리면 몽둥이로 너 다리를 확 부러뜨린다.,4,1.0
아버지가 여성단체에 기부도 많이 했는데 어떻게 그럴수가 있냐고 따지고 있네?,1,0.0
데뷔 세 달만에 연애질 실화냐 ㅋㅋ,0,1.0
동맹국도 우릴 무시하네.,1,0.0
앞에 캐릭터들은 점점 잊혀지고 있어 ㅋㅋ,1,0.0
오늘만 사는 애들이 너무 많음,0,1.0
너 말하는 수준은 범죄자 수준인데?,0,1.0
니가 개만도 못한 걸 왜 국민을 걸고 넘어져?,0,1.0
바늘로 손톱 밑을 하루 열번 씩 쑤셔줘야 함.,4,1.0
너가 정말 배가 불렀구나.,0,1.0
"드라마 남자 주인공인척 오졌노, 이기야.",7,1.0
요즘 자영업은 다 죽고 세상이 말세여,0,1.0
그 노력으로 공부하면 서울대 그냥 감,1,0.0
근데 쟤는 결국 지가 돈 내기 싫어서 자기도 화장실 가는 척한 거잖아?,0,1.0
아 그 한남 드디어 군대감,3,1.0
죽는 게 사회에 이득이거든 넌,4,1.0
"조심해, 말 한마디했다가 난 피봤어",3,0.0
숟가락 얹기 달인 #@인간및인간집단.인물.정치인.남성#이 배울까 걱정되네.,3,1.0
너 친구 질투심이 너무 심한거 아니야?,1,0.0
흙수저가 무슨 사업을 해,0,1.0
매일이 새롭겠는데?,1,0.0
여자들은 왜 남자들을 못 잡아먹어서 안달이냐,0,1.0
그냥 창녀가 따로 없다,1,0.0
남편도 있는데 아랫도리를 그렇게 내돌리냐?,6,1.0
바로 죽빵 한 대 갈기지,4,1.0
아니야 나 이번에는 열심히 했어 니가 뭘 안다고 난리야,1,0.0
자기 스스로 나없이 애 어떻게 키울려고~ 이 생각하는거 아닐까요? 맡길사람은 생각도 안하는데 벌써부터 황혼육아 생각중이라 나아님 애 봐줄사람 없을껄~ 이생각인듯요. 물론 애봐주는 비용도 주겠지 이것도 생각중일듯요,0,1.0
제발 정신 좀 차리고 살아라.,0,1.0
구걸충은 싫네요 ㅋㅋ 두번 눌러드립니다,3,1.0
출제위원들 단체로 한대씩 패고싶다...,4,1.0
들어보니 딸배하는거 같던데?,3,1.0
그냥 멀쩡한 옷두고 왜 사는데 돈 아까움,0,1.0
오빠 부르면 되잖아. 눈도 작은 게 뭐가 무섭다고. 네 얼굴이 무기면서,2,1.0
나 진짜 방금 메두사본 것마냥 돌될뻔했어.,1,0.0
진짜 인정 개맛없음,0,1.0
거짓말 치지마 너 경찰에 사기죄로 신고할거야.,1,0.0
아휴 그냥 다들 너무 더러워,1,0.0
야 있는 사람들이 떵떵거리며 사는 것도 권리야.,1,0.0
한국말도 제대로 못 하면서 노래를 어떻게 불러...,1,0.0
부부가 28세 나이 차이를 보니 정처 아니고 후처 같은데 말야,2,0.0
언니 저 맘에 안들죠?,1,0.0
조만간 망할 것 같아.,1,0.0
여기가 무슨 회사도 아니고 시말서 이딴 거 왜 쓰는 거임?,0,1.0
아니야 그런 건 타고 나야하는 거야,1,0.0
역겨운 이중인격 기업 같으니라고,5,1.0
너도 언젠가 너같은애 만나겠지,1,0.0
그냥 철판 깔고 활동하지.,0,1.0
자꾸 밥만 달라 그러는 남편 어디 팔데 없나?,3,0.0
호미라도 들고 다녀라,0,1.0
머리통 발로 차버리기 전에 쓰레기통 빨리 비워라,4,1.0
아니다 자살하는게 맞지 난 걍 자살한다,4,1.0
경제 성장기에 인생 날로 먹은 인간들이 잘난 척하기는,3,1.0
옆테이블에 지저분한 동남아사람이랑 중국사람이 있단말이에요,2,0.0
내 친구가 내 성공을 다른 사람한테 바방하며 다닌대,3,0.0
테러를 저질러도 저 지능을 가지고 있는데 살아있는 게 폐가 아닐까,0,1.0
맛 없는데 억지로 먹는 거야. 배고파서.,2,0.0
노래가 안 되니까 표정으로 오버하니까 넘어올거 같아,0,1.0
니가 뭔데 나 무시하냐?,0,1.0
수준이 떨어지구나,0,1.0
천잰데?,5,0.0
"헐, 왜 여자가 외모 관리를 안 하냐? ㅋㅋㅋ",2,1.0
거꾸로 매달아서 내 돈 토해내게 하고 싶어,4,1.0
너는 남자라 좀 어려울 거 같은데...,2,0.0
중국이 중국했네.,1,0.0
군인 포상 휴가를 생리휴가랑 같다고 비교하고 있다 ㅋㅋ 저게 뭐임?,2,0.0
34살 망한 인생 번개탄 사러 간다. 니들은 잘 살아라.,3,1.0
무슨 짓이야! 니 얼굴에 똥싸버리기 전에 저리 가!,4,1.0
내 몸은 내가 알아서 할께 그렇게 신경 써줄꺼면 너네 어머니 살 이나 신경써서 관리해드려,0,1.0
현실은 한국여자보다 한국남자 비만율이 훨씬 높단다,1,0.0
해병대가 UDT인 줄 아냐?,1,0.0
맞아 ㅋㅋ 그러니까 노래를 그따구로 부르는거겠지,0,1.0
쉰내나는 틀딱들은 요양원에 처박아놔야 돼,3,1.0
비서하면 뭐하는 거임? 커피 나르는 게 끝 아니냐?,1,0.0
엄마 죽여버리고 싶다,3,1.0
네 와꾸가 싸발련이지 누가 싸발련이겠니?,7,1.0
눈치 좀 보고살아,0,1.0
두 개면 하나 그냥 줘라. 구질하게 빌려주는 건 또 뭐냐.,0,1.0
짐승들도 다 그러고 살잖아. 서로 냄새 맡고.,6,1.0
나만 거지같이 돈 없냐고,3,1.0
여자는 확실히 머리가 남자보다 딸리는게 맞는 것 같다,2,1.0
그러다가 너 망하고 자살이나 하지말고 그만둬라,4,1.0
저 자식 머리로 소머리국밥이나 열두 시간쯤 끓여야겠다.,4,1.0
한일전 축구 보는데 어처구니가 없네,1,0.0
니 보G 보고 싶다.. 생리 10달동안 못하게 해줄게,6,0.0
남들한테도 귀여운줄 알아요?,1,0.0
ㅇㅈ 다 별로면 마스크 써도 마기꾼 소리 못 듣는다 그거에라도 만족해라,0,1.0
빡 댁아리들 진짜 묶어놓고 총 쏘고 싶다,7,1.0
여자성씨가 아니지,1,0.0
ㅋㅋ아니 다리도 짧구만 저렇게 다 벌리고 있냐.,0,1.0
그래서 뭐가 문제냐고 그게 .... 니가 돈 퍼줬냐?,0,1.0
지금껏 라이브 한 것들 보면 평소 행실 어떨지 딱 보임,0,1.0
이제 드디어 진짜 힙합을 할 수 있게 됐군.,1,0.0
#@# 난민 이쁜 여자만 골라서 받아 주면 안 되냐?,3,0.0
난 뒷치기 별로 안 좋아해서 가슴만 커도 상관없음,6,0.0
내 동생이었으면 이미 싸커킥으로 반조져놨어,4,1.0
별 희한한 것들이 진짜 많네 저렇게 어린애한테 그러고 싶나,1,0.0
조교되면 여자애들한테 갑질 쌉가능이죠? 이미 발랑 까짐 ㅋ,6,1.0
이건 한녀 종특이라 그냥 거르는 수밖에 없어,3,1.0
그럴 거면서 왜 고나리질이야..,0,1.0
꼭지는 왜 발기해있을까,6,0.0
언제부터 쥐처럼 날 엿듣고 있었던거야?,1,0.0
어이가없네 해괴망칙한 방법,0,1.0
인정 나도 동의함  짜증나 그냥,0,1.0
그럼 한대 쳐봐ㅋㅋ 꽁돈 좀 벌게,0,1.0
너도 이렇게 하면 돈 쉽게 벌 수 있음 ㅋㅋㅋ,5,1.0
"진짜로? 몰랐는데, 수준이 심각하네",1,0.0
이런 애들은 가면 1시간 만에 튈 듯 ㅋㅋ,0,1.0
찐따들 나 같으면 그럴 시간에 생산적인 걸 하겠다.,3,1.0
맞지 요즘은 집 하나 없으면 사람도 아닌 사회지,2,1.0
여자랑은 몸만 통하면 돼.,6,0.0
야 너 안경쓰니깐 별루다,0,1.0
자기 남자친구가 다른 여자랑 결혼해 버렸으니 빡칠 듯,0,1.0
일찍부터 할아비 냄새에 토한다,3,1.0
야 이제 군대도 별거 아니네ㅋ,1,0.0
아주 유토피아를 꿈꾸네.,0,1.0
배우들 놔두고 실력 없는 아이돌 쓰니까 이 꼴 나지,0,1.0
가슴이 너무 작으면 애정이 식더라,6,0.0
노인들한테만 수신료 받으라고 해,3,0.0
범죄자 아니면 좀 나뒀으면 좋겠네,1,0.0
확실히 요즘 애들이 발육이 좋네,6,0.0
연기도 못해서 앵앵거리는애를 왜 쉴드치니,0,1.0
니 신경성 아이가 병원가바라,0,1.0
난 돈으로 꼬신 후 방망이 맛 좀 보여주면 여자들이 겁나 들러붙어.,6,0.0
"예전엔 아주 뿜었는데, 늙어서 그런 거야.",6,1.0
대깨 좌좀의 선택은 당연히 북한아니면 중공이지요.,0,1.0
뭐? 너 돌았어?,1,0.0
그 사람은 죽은 얘기 이제 그만 좀 우려먹지,0,1.0
걱정마! 미련 곰탱이라도 할 일을 해.,1,0.0
인간이 덜 된거지 뇌가 조금이라도 있었다면 저렇게 작은 강아지를 방치했겠어?,0,1.0
너 같은 건 크기 전에 싹을 잘라버려야 돼.,7,1.0
뜬 것도 백퍼 몸 팔아서 뜬 거일듯.,5,1.0
정말 한심하더라.,0,1.0
걔넨 생각이 없어서 그런 거지,0,1.0
보고 배운게 그거니 그렇겠지,0,1.0
니 피부가 마른 나뭇가지 같더라~,0,1.0
아무리 그래도 그 집이 사람이 살 집이니?,1,0.0
아버지 빽이 쎄니까 그냥 나올듯,0,1.0
가끔 욕을 하는 게 강해보이는 거라고 생각하는 고딩 일진 마인드 가진 사람들도 있더라고.,1,0.0
근데 이 양심도 없는 사람은 나한테 기대서 가네,0,1.0
내 동생은 오냐오냐 키웠는데 갑자기 울고불고 페미 선언함,0,1.0
"본인은 컴플렉스일텐데, 놀려주는데 몸이 반응도 하면 재밌겠네.",6,1.0
#@인간및인간집단.조직및단체.기업#에 맞춤법 계산기 쓰는 애들은 학교 다시다녀야 하는거 아니냐 어떻게 저런 상식도 없는거지,0,1.0
? 그거 너 머리 안감아서 그런거 아님ㅋㅋ?,1,0.0
헬창들 진짜 왜 그러냐?,0,1.0
돈 없으면 굶어야지 거지도 아니고 왜 왔대,3,1.0
죄 없는 사람 족치겠다는 소리를 당당하게 하시네요?,7,1.0
얘들아 좀 치워라.,3,0.0
저건 진짜 상식 이하의 행동이다,1,0.0
그니까 고나리질 작잘 하세여 패죽이기전에 ㅋㅋ,4,1.0
그것도 모르고 저렇게 매달리는거야? 여자도 불쌍하다.,0,1.0
나는 쟤 머리밀고 더 못생겨져서 눈 버렸음,0,1.0
넌 이 게임 평생해도 브론즈겠다,1,0.0
그거 인정 ㅋㅋ 죽은 야추도 바로 빨딱 선다,6,0.0
ㅋㅋㅋ너 입원함?,0,1.0
#@인간및인간집단.인물.정치인.남성#이 찍은 손가락 자진해서 하나 썰었다.,4,1.0
진짜 시가놈들 개 패고 싶음 우리 언니 불쌍해,4,1.0
종교 따질 거면 지네 나라에서나 따지지 왜 외국에 옴?,2,0.0
협박하는 거요? 어디 해봅시다. 빌어도 시원찮은데 큰 소리치기는.,2,1.0
진짜 힘든 노동자들은 찍소리도 못하고 살텐데 말이야,1,0.0
웃음이 나오냐?,1,0.0
너 정말 제정신이 아니구나.,0,1.0
애 아버지가 누군지 알기나 하나 몰라,1,0.0
한남들 다 똑같아서 보겠지,7,1.0
예쁜 계집년끼리 보빙하는거 개 꼴릿하네,6,0.0
너 지금 남자들을 다 잠재적 성범죄자 취급하는 거야?,1,0.0
넷상에서 이런데 현실이라고 별반 다를까?? 똑같을거같은데 너희들이 하는짓을 합리화하지마,0,1.0
차피 배우 커리어 나가리된 판에 조속히 은퇴하고 꺼졌으면 좋겠다.,0,1.0
한번 패면 버르장머리 싹 돌아온다 ㅋㅋ,4,1.0
이번 좌파 정권은 역대급 암흑기로 기록될거다,0,1.0
아니 사람이 모르면 한 번쯤은 그럴 수 있지 말이 너무 심하네; 자기들은 살면서 실수 한적 없나 ㅋㅋ,1,0.0
죽을 것처럼 아프다니까. 이러다 앉아서 죽으란 거야?,3,0.0
못생기면 오빠 소리도 못듣는 현실 맞냐 ㅋㅋ,0,1.0
뇌만 멍청한게 아니면?,0,1.0
너만 그렇게 생각하는거 같은데?,1,0.0
그러게 캠퍼스에서 헐벗은 여자들 보면서 눈요기좀 해야 되는데,3,0.0
회사나 다니면서 얘기좀해;;,1,0.0
사람 하나 죽이겠네,0,1.0
너 오늘 나한테 처갈피는 줄 알아라,4,1.0
너는 손이 없냐?,0,1.0
인간 관계라는게 부딪쳐서 비벼봐야 되는 건데 귀찮고 힘드니까 그냥 포기,1,0.0
어휴 인생 왜 그렇게 사냐 한심하다,0,1.0
중고나라엔 왜 이렇게 거지들밖에 없냐,0,1.0
그니까 주제도 모르고 진짜 열받어,0,1.0
한녀들의 문제가 뭔 줄 알아?,3,0.0
나중에는 동성애자 전용 주차 구역 만들어달라고 조르는 거 아닌지 몰라.,1,0.0
ㅇㅈ 진짜 팬이면 피드백을 제대로 해 줘야지 뭐만 하면 잘한다 잘한다 하니 자존심만 세우는 그룹 같았음 ㅋㅋㅋ,0,1.0
"응, ㅋㅋ 만주 그지깽깽이들 누가 속는다고 ㅋㅋ",2,1.0
그러게 자연 미인이 아니라 그냥 자연인 아님?,0,1.0
왜 퇴사자가 많은지 아직 파악 못한다는건 무능력하다는거 입증?,0,1.0
길에서 고양이 좀 몇 마리 죽였다고 신상이 다 털린 거야? 쟤도 불쌍하다.,5,0.0
아 아니 레즈냐고,3,0.0
밤에 PC방 아르바이트 보니까 대놓고 자던데 ㅋㅋ 그렇게 해놓고도 돈을 받고싶나?,0,1.0
#@인간및인간집단.인물.정치인.남성#이 말하는 상식과 정의가 이런 걸 말하는 거구나?,1,0.0
진짜 우리 집앞 지하철의 거지가 딱 얼어죽기 좋은 날씨다ㅎㅎ,4,1.0
정상인들도 그래~ 그 사람들 하고 사는 게 세금도 쓸데없이 많이 들고...,0,1.0
오~넌 여자인데 생각보다 수학을 잘 하네?,2,0.0
난쟁이나라로 가면 딱 맞을 거 같은데 ㅋㅋㅋ,3,1.0
한국 리턴해서 돼지불백 집 차릴 거라던데,1,0.0
그럴바에야 차라리 개팔자다운 인생을 한번 저질러 볼려구,0,1.0
길 막지나마. 너때문에 시야가 가려져서 위험하잖아. 비키라고,2,0.0
솔직히 걔네는 간첩인지 아닌지 어떻게 알고 군인 시키는거임?,1,0.0
걔 때문에 대통령 기록물 봉인돼서 못 보잖아,1,0.0
거기서 더 중증인 애들은 협찬받아서 다녀왔다고 그런다,0,1.0
남자들은 꼭 할 말 없으면 여자를 꽃뱀으로 몰더라? 어쩌면 레퍼토리가 다 같을까?,0,1.0
내가 대줄테니까 나랑 만나줘,6,0.0
틀딱들이 그렇지 뭐,0,1.0
민식이 소송 잘못 쓴 거당.,1,0.0
ㅋㅋㅋㅋ 자살행위면 사람들이 그걸 왜 연구하는데 ㅋㅋ,1,0.0
잼민이들 개념이 너무 없는데 참교육 방법 없냐,3,1.0
원래 있던 남자 직원들 견제 장난 아니겠다ㅋㅋㅋ,1,0.0
아 역시 멍멍이기독교인들 개념이 없어,2,1.0
뭐 그럼 교도소라도 들어가야 속이 후련함?,1,0.0
얘는 먹방인데 먹뱉을 하네 ㅋㅋ,0,1.0
나이는 어린데 노회한 정치인들보다 더 지독해보여,0,1.0
나도 담배 냄새만 맡아도 기분 더러워져.,3,0.0
지나가는 남자 다 때려눞히게 생겼는데,2,1.0
